"id","game","event_type","created_at","team_name","player_name","related_player_name","result","minute","extra_minute","previous_player_event","previous_player_event_at","seconds_after_previous_event","player_id","related_player_id","participant_id","fixture_id"
116378188,Albania vs Spain (2024-06-24),Goal,2024-06-24 21:13:00.000,Spain,Ferran Torres,Dani Olmo,"0-1",13,0,,,,448389,74060,18710,19032621
116378538,Albania vs Spain (2024-06-24),Yellowcard,2024-06-24 22:06:00.000,Albania,Nedim Bajrami,,,66,0,,,,198736,,18641,19032621
116378570,Albania vs Spain (2024-06-24),Substitution,2024-06-24 22:12:00.000,Spain,Álvaro Morata,Joselu,,72,0,,,,129660,1468,18710,19032621
116378450,Albania vs Spain (2024-06-24),Substitution,2024-06-24 21:46:00.000,Spain,Robin Le Normand,Aymeric Laporte,,46,0,,,,100580,186299,18710,19032621
116410930,Czech Republic vs Turkey (2024-06-26),Yellowcard,2024-06-26 21:37:00.000,Turkey,Kenan Yıldız,,,37,0,,,,37598725,,18716,19032644
116412001,Czech Republic vs Turkey (2024-06-26),Yellowcard,2024-06-26 22:38:00.000,Turkey,Arda Güler,,,90,8,,,,37547467,,18716,19032644
116411485,Czech Republic vs Turkey (2024-06-26),Substitution,2024-06-26 22:21:00.000,Czech Republic,Matej Jurasek,D. Jurásek,,81,0,,,,37316360,37259977,18718,19032644
116411620,Czech Republic vs Turkey (2024-06-26),Yellowcard,2024-06-26 22:25:00.000,Czech Republic,Lukas Cerv,,,85,0,,,,37316349,,18718,19032644
116411218,Czech Republic vs Turkey (2024-06-26),Yellowcard,2024-06-26 21:49:00.000,Turkey,İsmail Yüksek,,,49,0,,,,22528506,,18716,19032644
116411248,Czech Republic vs Turkey (2024-06-26),Substitution,2024-06-26 21:55:00.000,Czech Republic,Matej Kovar,J. Staněk,,55,0,,,,12759176,4569,18718,19032644
116411554,Czech Republic vs Turkey (2024-06-26),Yellowcard,2024-06-26 22:24:00.000,Czech Republic,Vitezslav Jaros,,,84,0,,,,9606060,,18718,19032644
116411886,Czech Republic vs Turkey (2024-06-26),Yellowcard,2024-06-26 22:35:00.000,Turkey,Orkun Kökçü,,,90,5,Substitution,2024-06-26 22:27:00.000,480.0,4545376,,18716,19032644
116411646,Czech Republic vs Turkey (2024-06-26),Substitution,2024-06-26 22:27:00.000,Turkey,Orkun Kökçü,Hakan Çalhanoğlu,,87,0,,,,4545376,31825,18716,19032644
116411478,Czech Republic vs Turkey (2024-06-26),Yellowcard,2024-06-26 22:20:00.000,Turkey,Mert Müldür,,,80,0,,,,2510388,,18716,19032644
116411390,Czech Republic vs Turkey (2024-06-26),Substitution,2024-06-26 22:15:00.000,Turkey,Ondrej Lingr,Arda Güler,,75,0,,,,608247,37547467,18716,19032644
116411386,Czech Republic vs Turkey (2024-06-26),Substitution,2024-06-26 22:15:00.000,Czech Republic,Kerem Aktürkoğlu,L. Provod,,75,0,,,,534383,83003,18718,19032644
116411617,Czech Republic vs Turkey (2024-06-26),Yellowcard,2024-06-26 22:25:00.000,Turkey,Samet Akaydin,,,85,0,,,,390543,,18716,19032644
116411347,Czech Republic vs Turkey (2024-06-26),Yellowcard,2024-06-26 22:08:00.000,Turkey,Uğurcan Çakır,,,68,0,,,,201739,,18716,19032644
116411301,Czech Republic vs Turkey (2024-06-26),Substitution,2024-06-26 22:03:00.000,Turkey,Okay Yokuşlu,İsmail Yüksek,,63,0,,,,201060,22528506,18716,19032644
116411316,Czech Republic vs Turkey (2024-06-26),Yellowcard,2024-06-26 22:04:00.000,Turkey,Mert Günok,,,64,0,,,,200715,,18716,19032644
116411251,Czech Republic vs Turkey (2024-06-26),Substitution,2024-06-26 21:55:00.000,Czech Republic,Jan Kuchta,M. Chytil,,55,0,,,,80926,26313942,18718,19032644
116411722,Czech Republic vs Turkey (2024-06-26),Yellowcard,2024-06-26 22:31:00.000,Czech Republic,Ladislav Krejci,,,90,1,,,,80902,,18718,19032644
116412004,Czech Republic vs Turkey (2024-06-26),Redcard,2024-06-26 22:38:00.000,Czech Republic,Tomas Chory,,,90,8,Substitution,2024-06-26 21:55:00.000,2580.0,80707,,18718,19032644
116411247,Czech Republic vs Turkey (2024-06-26),Substitution,2024-06-26 21:55:00.000,Czech Republic,Tomas Chory,A. Hložek,,55,0,,,,80707,8101006,18718,19032644
116410925,Czech Republic vs Turkey (2024-06-26),Yellowcard,2024-06-26 21:34:00.000,Czech Republic,Patrik Schick,,,34,0,,,,80675,,18718,19032644
116412003,Czech Republic vs Turkey (2024-06-26),Yellowcard,2024-06-26 22:38:00.000,Czech Republic,Tomas Soucek,,,90,8,Goal,2024-06-26 22:06:00.000,1920.0,80655,,18718,19032644
116411328,Czech Republic vs Turkey (2024-06-26),Goal,2024-06-26 22:06:00.000,Czech Republic,Tomas Soucek,R. Hranáč,"1-1",66,0,,,,80655,24469159,18718,19032644
116410780,Czech Republic vs Turkey (2024-06-26),Yellow/Red card,2024-06-26 21:20:00.000,Czech Republic,Antonín Barák,,,20,0,Yellowcard,2024-06-26 21:11:00.000,540.0,80331,,18718,19032644
116410664,Czech Republic vs Turkey (2024-06-26),Yellowcard,2024-06-26 21:11:00.000,Czech Republic,Antonín Barák,,,11,0,,,,80331,,18718,19032644
116411779,Czech Republic vs Turkey (2024-06-26),Goal,2024-06-26 22:34:00.000,Turkey,Cenk Tosun,Orkun Kökçü,"1-2",90,4,Substitution,2024-06-26 22:15:00.000,1140.0,45863,4545376,18716,19032644
116411393,Czech Republic vs Turkey (2024-06-26),Substitution,2024-06-26 22:15:00.000,Turkey,Cenk Tosun,Kenan Yıldız,,75,0,,,,45863,37598725,18716,19032644
116410895,Czech Republic vs Turkey (2024-06-26),Yellowcard,2024-06-26 21:31:00.000,Turkey,Salih Özcan,,,31,0,,,,32622,,18716,19032644
116411850,Czech Republic vs Turkey (2024-06-26),Yellowcard,2024-06-26 22:35:00.000,Turkey,Kaan Ayhan,,,90,5,Substitution,2024-06-26 21:46:00.000,2940.0,31878,,18716,19032644
116411196,Czech Republic vs Turkey (2024-06-26),Substitution,2024-06-26 21:46:00.000,Turkey,Kaan Ayhan,Salih Özcan,,46,0,,,,31878,32622,18716,19032644
116411356,Czech Republic vs Turkey (2024-06-26),Yellowcard,2024-06-26 22:06:00.000,Turkey,Hakan Çalhanoğlu,,,66,0,Goal,2024-06-26 21:51:00.000,900.0,31825,,18716,19032644
116411227,Czech Republic vs Turkey (2024-06-26),Goal,2024-06-26 21:51:00.000,Turkey,Hakan Çalhanoğlu,İsmail Yüksek,"0-1",51,0,,,,31825,22528506,18716,19032644
116196659,Serbia vs England (2024-06-16),Yellowcard,2024-06-16 22:23:00.000,Serbia,Dragan Stojković,,,83,0,,,,,,18873,19032623
116197088,Serbia vs England (2024-06-16),Substitution,2024-06-16 22:26:00.000,England,Kobbie Mainoo,Jude Bellingham,,86,0,,,,37540234,37255840,18645,19032623
116193933,Serbia vs England (2024-06-16),Goal,2024-06-16 21:13:00.000,England,Jude Bellingham,Bukayo Saka,"0-1",13,0,,,,37255840,16827155,18645,19032623
116196174,Serbia vs England (2024-06-16),Substitution,2024-06-16 22:14:00.000,Serbia,Veljko Birmancevic,Andrija Zivkovic,,74,0,,,,2510860,160928,18873,19032623
116195863,Serbia vs England (2024-06-16),Substitution,2024-06-16 22:09:00.000,England,Conor Gallagher,T. Alexander-Arnold,,69,0,,,,1494245,1917,18645,19032623
116195066,Serbia vs England (2024-06-16),Substitution,2024-06-16 21:46:00.000,Serbia,Ivan Ilić,Nemanja Gudelj,,46,0,,,,1359363,24071,18873,19032623
116195561,Serbia vs England (2024-06-16),Substitution,2024-06-16 22:01:00.000,Serbia,Luka Jović,Saša Lukić,,61,0,,,,161284,130248,18873,19032623
116194587,Serbia vs England (2024-06-16),Substitution,2024-06-16 21:43:00.000,Serbia,Filip Mladenovic,Filip Kostić,,43,0,,,,32482,24235,18873,19032623
116194424,Serbia vs England (2024-06-16),Yellowcard,2024-06-16 21:39:00.000,Serbia,Nemanja Gudelj,,,39,0,,,,24071,,18873,19032623
116196176,Serbia vs England (2024-06-16),Substitution,2024-06-16 22:16:00.000,England,Jarrod Bowen,Bukayo Saka,,76,0,,,,1592,16827155,18645,19032623
116196175,Serbia vs England (2024-06-16),Yellowcard,2024-06-16 22:15:00.000,Serbia,Dusan Tadic,,,75,0,Substitution,2024-06-16 22:01:00.000,840.0,1351,,18873,19032623
116195560,Serbia vs England (2024-06-16),Substitution,2024-06-16 22:01:00.000,Serbia,Dusan Tadic,Aleksandar Mitrovic,,61,0,,,,1351,1366,18873,19032623
116392939,Denmark vs Serbia (2024-06-25),Substitution,2024-06-25 22:17:00.000,Denmark,Victor Kristiansen,M. Hjulmand,,77,0,,,,32796825,540189,18583,19032627
116392797,Denmark vs Serbia (2024-06-25),Substitution,2024-06-25 21:46:00.000,Denmark,Andreas Skov Olsen,J. Wind,,46,0,,,,1685328,537914,18583,19032627
116392490,Denmark vs Serbia (2024-06-25),Yellowcard,2024-06-25 21:30:00.000,Denmark,Morten Hjulmand,,,30,0,,,,540189,,18583,19032627
116392472,Denmark vs Serbia (2024-06-25),Yellowcard,2024-06-25 21:27:00.000,Denmark,Jonas Wind,,,27,0,,,,537914,,18583,19032627
116392328,Denmark vs Serbia (2024-06-25),Yellowcard,2024-06-25 21:04:00.000,Serbia,Nikola Milenković,,,4,0,,,,178032,,18873,19032627
116392908,Denmark vs Serbia (2024-06-25),Substitution,2024-06-25 22:07:00.000,Serbia,Dušan Vlahović,I. Ilić,,67,0,,,,177988,1359363,18873,19032627
116392795,Denmark vs Serbia (2024-06-25),Substitution,2024-06-25 21:46:00.000,Serbia,Luka Jović,N. Gudelj,,46,0,,,,161284,24071,18873,19032627
116392993,Denmark vs Serbia (2024-06-25),Substitution,2024-06-25 22:27:00.000,Serbia,Sergej Milinković-Savić,S. Lukić,,87,0,,,,62511,130248,18873,19032627
116392937,Denmark vs Serbia (2024-06-25),Substitution,2024-06-25 22:17:00.000,Denmark,Thomas Delaney,A. Bah,,77,0,,,,33677,85996,18583,19032627
116393004,Denmark vs Serbia (2024-06-25),Substitution,2024-06-25 22:28:00.000,Denmark,Yussuf Poulsen,C. Eriksen,,88,0,,,,32587,992,18583,19032627
116392926,Denmark vs Serbia (2024-06-25),Substitution,2024-06-25 22:13:00.000,Serbia,Filip Mladenovic,S. Mijailović,,73,0,,,,32482,172247,18873,19032627
116392882,Denmark vs Serbia (2024-06-25),Substitution,2024-06-25 21:59:00.000,Denmark,Kasper Dolberg,R. Højlund,,59,0,,,,26033,37325012,18583,19032627
116392971,Denmark vs Serbia (2024-06-25),Yellowcard,2024-06-25 22:23:00.000,Serbia,Aleksandar Mitrovic,,,83,0,,,,1366,,18873,19032627
116392798,Denmark vs Serbia (2024-06-25),Substitution,2024-06-25 21:46:00.000,Serbia,Dusan Tadic,L. Samardžić,,46,0,,,,1351,23707373,18873,19032627
116112635,Germany vs Scotland (2024-06-14),Goal,2024-06-14 21:10:00.000,Germany,Florian Wirtz,Joshua Kimmich,"1-0",10,0,,,,37429246,32362,18660,19032613
116112705,Germany vs Scotland (2024-06-14),Goal,2024-06-14 21:19:00.000,Germany,Jamal Musiala,Kai Havertz,"2-0",19,0,,,,33186829,32612,18660,19032613
116113076,Germany vs Scotland (2024-06-14),Substitution,2024-06-14 22:07:00.000,Scotland,Billy Gilmour,Callum McGregor,,67,0,,,,6599973,8585,18706,19032613
116112862,Germany vs Scotland (2024-06-14),Redcard,2024-06-14 21:44:00.000,Scotland,Ryan Porteous,,,44,0,,,,176702,,18706,19032613
116112999,Germany vs Scotland (2024-06-14),Yellowcard,2024-06-14 21:48:00.000,Scotland,Anthony Ralston,,,48,0,,,,173129,,18706,19032613
116113184,Germany vs Scotland (2024-06-14),Substitution,2024-06-14 22:17:00.000,Scotland,Scott McKenna,Kieran Tierney,,77,0,,,,173047,172960,18706,19032613
116113244,Germany vs Scotland (2024-06-14),Substitution,2024-06-14 22:22:00.000,Scotland,Lawrence Shankland,Ryan Christie,,82,0,,,,172938,172752,18706,19032613
116113078,Germany vs Scotland (2024-06-14),Substitution,2024-06-14 22:07:00.000,Scotland,Kenny McLean,John McGinn,,67,0,,,,172385,172611,18706,19032613
116112784,Germany vs Scotland (2024-06-14),Yellowcard,2024-06-14 21:31:00.000,Germany,Robert Andrich,,,31,0,,,,34880,,18660,19032613
116112873,Germany vs Scotland (2024-06-14),Goal,2024-06-14 21:46:00.000,Germany,Kai Havertz,,"3-0",45,1,,,,32612,,18660,19032613
116113299,Germany vs Scotland (2024-06-14),Goal,2024-06-14 22:27:00.000,Scotland,Antonio Rüdiger,Scott McKenna,"4-1",87,0,,,,31837,173047,18706,19032613
116113030,Germany vs Scotland (2024-06-14),Yellowcard,2024-06-14 22:02:00.000,Germany,Jonathan Tah,,,62,0,,,,31836,,18660,19032613
116113186,Germany vs Scotland (2024-06-14),VAR,2024-06-14 22:16:00.000,Germany,Niclas Füllkrug,,,76,0,Goal,2024-06-14 22:08:00.000,480.0,31532,,18660,19032613
116113089,Germany vs Scotland (2024-06-14),Goal,2024-06-14 22:08:00.000,Germany,Niclas Füllkrug,,"4-0",68,0,Substitution,2024-06-14 22:03:00.000,300.0,31532,,18660,19032613
116113033,Germany vs Scotland (2024-06-14),Substitution,2024-06-14 22:03:00.000,Germany,Niclas Füllkrug,Kai Havertz,,63,0,VAR,2024-06-14 21:25:00.000,2280.0,31532,32612,18660,19032613
116112753,Germany vs Scotland (2024-06-14),VAR,2024-06-14 21:25:00.000,Germany,Niclas Füllkrug,,,25,0,,,,31532,,18660,19032613
116112974,Germany vs Scotland (2024-06-14),Substitution,2024-06-14 21:46:00.000,Germany,Pascal Groß,Robert Andrich,,46,0,,,,31504,34880,18660,19032613
116113138,Germany vs Scotland (2024-06-14),Substitution,2024-06-14 22:14:00.000,Germany,Thomas Müller,Jamal Musiala,,74,0,,,,30286,33186829,18660,19032613
116112863,Germany vs Scotland (2024-06-14),VAR,2024-06-14 22:16:00.000,Germany,İlkay Gündoğan ,,,76,0,,,,4842,,18660,19032613
116113047,Germany vs Scotland (2024-06-14),Substitution,2024-06-14 22:03:00.000,Germany,Leroy Sané,Florian Wirtz,,63,0,,,,4783,37429246,18660,19032613
116113361,Germany vs Scotland (2024-06-14),Goal,2024-06-14 22:33:00.000,Germany,Emre Can,Thomas Müller,"5-1",90,3,Substitution,2024-06-14 22:20:00.000,780.0,1388,30286,18660,19032613
116113232,Germany vs Scotland (2024-06-14),Substitution,2024-06-14 22:20:00.000,Germany,Emre Can,Toni Kroos,,80,0,,,,1388,30289,18660,19032613
116112973,Germany vs Scotland (2024-06-14),Substitution,2024-06-14 21:46:00.000,Scotland,Grant Hanley,Ché Adams,,46,0,,,,807,3596,18706,19032613
116314449,Belgium vs Romania (2024-06-22),Substitution,2024-06-22 22:17:00.000,Belgium,Zeno Debast,Arthur Theate,,77,0,,,,37459060,25922235,18743,19032637
116314383,Belgium vs Romania (2024-06-22),Substitution,2024-06-22 22:12:00.000,Belgium,Orel Mangala,Youri Tielemans,,72,0,,,,523939,62342,18743,19032637
116314305,Belgium vs Romania (2024-06-22),Substitution,2024-06-22 22:08:00.000,Romania,Darius Olaru,Marius Marin,,68,0,,,,165910,133835,18638,19032637
116314720,Belgium vs Romania (2024-06-22),Substitution,2024-06-22 22:30:00.000,Romania,Deian Sorescu,Andrei Rațiu,,90,0,,,,165701,9308118,18638,19032637
116314163,Belgium vs Romania (2024-06-22),Yellowcard,2024-06-22 21:59:00.000,Romania,Nicușor Bancu,,,59,0,,,,165093,,18638,19032637
116314270,Belgium vs Romania (2024-06-22),Yellowcard,2024-06-22 22:05:00.000,Romania,Marius Marin,,,65,0,,,,133835,,18638,19032637
116314304,Belgium vs Romania (2024-06-22),Substitution,2024-06-22 22:08:00.000,Romania,Ianis Hagi,Valentin Mihăilă,,68,0,,,,129857,6013442,18638,19032637
116314379,Belgium vs Romania (2024-06-22),Substitution,2024-06-22 22:12:00.000,Belgium,Yannick Carrasco,Jérémy Doku,,72,0,,,,96092,23697990,18743,19032637
116313041,Belgium vs Romania (2024-06-22),Yellowcard,2024-06-22 21:35:00.000,Belgium,Dodi Lukébakio,,,35,0,,,,62871,,18743,19032637
116312484,Belgium vs Romania (2024-06-22),Goal,2024-06-22 21:02:00.000,Belgium,Youri Tielemans,Romelu Lukaku,"1-0",2,0,,,,62342,995,18743,19032637
116314529,Belgium vs Romania (2024-06-22),Substitution,2024-06-22 22:21:00.000,Romania,Denis Alibec,Denis Drăguș,,81,0,,,,62024,165648,18638,19032637
116314122,Belgium vs Romania (2024-06-22),Substitution,2024-06-22 21:56:00.000,Belgium,Leandro Trossard,Dodi Lukébakio,,56,0,,,,61780,62871,18743,19032637
116314486,Belgium vs Romania (2024-06-22),Goal,2024-06-22 22:20:00.000,Belgium,Kevin De Bruyne,Koen Casteels,"2-0",80,0,,,,1371,31551,18743,19032637
116314256,Belgium vs Romania (2024-06-22),VAR,2024-06-22 22:03:00.000,Belgium,Romelu Lukaku,,,63,0,,,,995,,18743,19032637
116475660,Switzerland vs Italy (2024-06-29),Substitution,2024-06-29 19:14:00.000,Italy,Andrea Cambiaso,M. Darmian,,74,0,,,,37260234,933,18658,19032606
116475498,Switzerland vs Italy (2024-06-29),Substitution,2024-06-29 19:11:00.000,Switzerland,Leonidas Stergiou,Rubén Vargas,,71,0,,,,24817462,1478864,18708,19032606
116475155,Switzerland vs Italy (2024-06-29),Substitution,2024-06-29 19:04:00.000,Italy,Mateo Retegui,N. Barella,,64,0,,,,9302266,130117,18658,19032606
116474771,Switzerland vs Italy (2024-06-29),Goal,2024-06-29 18:46:00.000,Switzerland,Rubén Vargas,Michel Aebischer,"2-0",46,0,,,,1478864,198220,18708,19032606
116475797,Switzerland vs Italy (2024-06-29),Substitution,2024-06-29 19:17:00.000,Switzerland,Kwadwo Duah,Breel Embolo,,77,0,,,,198111,32538,18708,19032606
116475859,Switzerland vs Italy (2024-06-29),Substitution,2024-06-29 19:17:00.000,Switzerland,Vincent Sierro,Dan Ndoye,,77,0,,,,198045,19978623,18708,19032606
116476264,Switzerland vs Italy (2024-06-29),Substitution,2024-06-29 19:32:00.000,Switzerland,Renato Steffen,Michel Aebischer,,90,2,,,,197807,198220,18708,19032606
116476096,Switzerland vs Italy (2024-06-29),Substitution,2024-06-29 19:26:00.000,Italy,Davide Frattesi,N. Fagioli,,86,0,,,,134015,4536538,18658,19032606
116474973,Switzerland vs Italy (2024-06-29),Yellowcard,2024-06-29 18:57:00.000,Italy,Gianluca Mancini,,,57,0,,,,132259,,18658,19032606
116468906,Switzerland vs Italy (2024-06-29),Goal,2024-06-29 18:37:00.000,Switzerland,Remo Freuler,Rubén Vargas,"1-0",37,0,,,,130145,1478864,18708,19032606
116468771,Switzerland vs Italy (2024-06-29),Yellowcard,2024-06-29 18:35:00.000,Italy,Nicolò Barella,,,35,0,,,,130117,,18658,19032606
116475661,Switzerland vs Italy (2024-06-29),Substitution,2024-06-29 19:14:00.000,Italy,Lorenzo Pellegrini,Bryan Cristante,,74,0,,,,129946,129467,18658,19032606
116474756,Switzerland vs Italy (2024-06-29),Substitution,2024-06-29 18:46:00.000,Italy,Mattia Zaccagni,Stephan El Shaarawy,,46,0,,,,129677,96514,18658,19032606
116469408,Switzerland vs Italy (2024-06-29),Yellowcard,2024-06-29 18:45:00.000,Italy,Stephan El Shaarawy,,,45,0,,,,96514,,18658,19032606
116475497,Switzerland vs Italy (2024-06-29),Substitution,2024-06-29 19:11:00.000,Switzerland,Steven Zuber,Fabian Rieder,,71,0,,,,32116,24817439,18708,19032606
116216088,Belgium vs Slovakia (2024-06-17),Substitution,2024-06-17 18:57:00.000,Belgium,Johan Bakayoko,Orel Mangala,,57,0,,,,37400407,523939,18743,19032634
116217387,Belgium vs Slovakia (2024-06-17),Substitution,2024-06-17 19:34:00.000,Slovakia,Adam Obert,Ondrej Duda,,90,4,,,,24816773,33793,18648,19032634
116216300,Belgium vs Slovakia (2024-06-17),Substitution,2024-06-17 19:10:00.000,Slovakia,Tomas Suslov,Lukas Haraslin,,70,0,,,,24816762,133633,18648,19032634
116216299,Belgium vs Slovakia (2024-06-17),Substitution,2024-06-17 19:10:00.000,Slovakia,David Strelec,Robert Bozenik,,70,0,,,,9939024,182277,18648,19032634
116216694,Belgium vs Slovakia (2024-06-17),Substitution,2024-06-17 19:21:00.000,Slovakia,David Duris,Ivan Schranz,,81,0,,,,4243098,81501,18648,19032634
116216861,Belgium vs Slovakia (2024-06-17),Substitution,2024-06-17 19:24:00.000,Belgium,Loïs Openda,Jérémy Doku,,84,0,,,,539993,23697990,18743,19032634
116213987,Belgium vs Slovakia (2024-06-17),Yellowcard,2024-06-17 18:29:00.000,Belgium,Orel Mangala,,,29,0,,,,523939,,18743,19032634
116214091,Belgium vs Slovakia (2024-06-17),Yellowcard,2024-06-17 18:41:00.000,Slovakia,Ivan Schranz,,,41,0,Goal,2024-06-17 18:07:00.000,2040.0,81501,,18648,19032634
116213868,Belgium vs Slovakia (2024-06-17),Goal,2024-06-17 18:07:00.000,Slovakia,Ivan Schranz,Juraj Kucka,"0-1",7,0,,,,81501,79268,18648,19032634
116216862,Belgium vs Slovakia (2024-06-17),Yellowcard,2024-06-17 19:25:00.000,Belgium,Dodi Lukébakio,,,85,0,Substitution,2024-06-17 19:24:00.000,60.0,62871,,18743,19032634
116216807,Belgium vs Slovakia (2024-06-17),Substitution,2024-06-17 19:24:00.000,Belgium,Dodi Lukébakio,Yannick Carrasco,,84,0,,,,62871,96092,18743,19032634
116216460,Belgium vs Slovakia (2024-06-17),Yellowcard,2024-06-17 19:16:00.000,Belgium,Youri Tielemans,,,76,0,Substitution,2024-06-17 19:14:00.000,120.0,62342,,18743,19032634
116216428,Belgium vs Slovakia (2024-06-17),Substitution,2024-06-17 19:14:00.000,Belgium,Youri Tielemans,Leandro Trossard,,74,0,,,,62342,61780,18743,19032634
116217057,Belgium vs Slovakia (2024-06-17),VAR,2024-06-17 19:26:00.000,Belgium,Romelu Lukaku,,,86,0,VAR,2024-06-17 18:56:00.000,1800.0,995,,18743,19032634
116216078,Belgium vs Slovakia (2024-06-17),VAR,2024-06-17 18:56:00.000,Belgium,Romelu Lukaku,,,56,0,,,,995,,18743,19032634
116392788,England vs Slovenia (2024-06-25),Substitution,2024-06-25 21:46:00.000,England,Kobbie Mainoo,Conor Gallagher,,46,0,,,,37540234,1494245,18645,19032626
116392917,England vs Slovenia (2024-06-25),Substitution,2024-06-25 22:11:00.000,England,Cole Palmer,Bukayo Saka,,71,0,,,,28912747,16827155,18645,19032626
116393005,England vs Slovenia (2024-06-25),Substitution,2024-06-25 22:29:00.000,England,Anthony Gordon,Phil Foden,,89,0,,,,9611543,336133,18645,19032626
116392909,England vs Slovenia (2024-06-25),Yellowcard,2024-06-25 22:08:00.000,England,Marc Guéhi,,,68,0,,,,4536500,,18645,19032626
116392923,England vs Slovenia (2024-06-25),Yellowcard,2024-06-25 22:12:00.000,Slovenia,Jaka Bijol,,,72,0,,,,1548632,,18630,19032626
116392980,England vs Slovenia (2024-06-25),Substitution,2024-06-25 22:26:00.000,Slovenia,Zan Celar,A. Šporar,,86,0,,,,459196,182905,18630,19032626
116392936,England vs Slovenia (2024-06-25),Yellowcard,2024-06-25 22:17:00.000,England,Phil Foden,,,77,0,,,,336133,,18645,19032626
116393014,England vs Slovenia (2024-06-25),Substitution,2024-06-25 22:31:00.000,Slovenia,Jure Balkovec,E. Janža,,90,1,,,,183013,81827,18630,19032626
116392930,England vs Slovenia (2024-06-25),Substitution,2024-06-25 22:15:00.000,Slovenia,Josip Ilicic,B. Šeško,,75,0,,,,128899,24818280,18630,19032626
116392448,England vs Slovenia (2024-06-25),Yellowcard,2024-06-25 21:22:00.000,Slovenia,Erik Janza,,,22,0,,,,81827,,18630,19032626
116392984,England vs Slovenia (2024-06-25),Substitution,2024-06-25 22:26:00.000,Slovenia,Jon Gorenc Stankovic,J. Mlakar,,86,0,,,,3339,133994,18630,19032626
116392972,England vs Slovenia (2024-06-25),Substitution,2024-06-25 22:24:00.000,England,Trent Alexander-Arnold,Kieran Trippier,,84,0,,,,1917,1016,18645,19032626
116392410,England vs Slovenia (2024-06-25),Yellowcard,2024-06-25 21:17:00.000,England,Kieran Trippier,,,17,0,,,,1016,,18645,19032626
116554003,Romania vs Netherlands (2024-07-02),Substitution,2024-07-02 19:09:00.000,Netherlands,Micky van de Ven,Nathan Aké,,69,0,,,,37296248,1869,18694,19032611
116550634,Romania vs Netherlands (2024-07-02),Substitution,2024-07-02 18:38:00.000,Romania,Bogdan Racovițan,Vasile Mogoș,,38,0,,,,31616427,133170,18638,19032611
116554038,Romania vs Netherlands (2024-07-02),Substitution,2024-07-02 19:12:00.000,Romania,Valentin Mihăilă,Denis Drăguș,,72,0,,,,6013442,165648,18638,19032611
116554287,Romania vs Netherlands (2024-07-02),Yellowcard,2024-07-02 19:34:00.000,Netherlands,Donyell Malen,,,90,4,Goal,2024-07-02 19:33:00.000,60.0,537758,,18694,19032611
116554274,Romania vs Netherlands (2024-07-02),Goal,2024-07-02 19:33:00.000,Netherlands,Donyell Malen,Xavi Simons,"0-3",90,3,Goal,2024-07-02 19:23:00.000,600.0,537758,37317392,18694,19032611
116554151,Romania vs Netherlands (2024-07-02),Goal,2024-07-02 19:23:00.000,Netherlands,Donyell Malen,Cody Gakpo,"0-2",83,0,Substitution,2024-07-02 18:46:00.000,2220.0,537758,30062,18694,19032611
116553762,Romania vs Netherlands (2024-07-02),Substitution,2024-07-02 18:46:00.000,Netherlands,Donyell Malen,Steven Bergwijn,,46,0,,,,537758,25776,18694,19032611
116554241,Romania vs Netherlands (2024-07-02),Substitution,2024-07-02 19:28:00.000,Romania,Darius Olaru,Nicolae Stanciu,,88,0,,,,165910,62905,18638,19032611
116554037,Romania vs Netherlands (2024-07-02),Substitution,2024-07-02 19:12:00.000,Romania,Alexandru Cicâldău,Marius Marin,,72,0,,,,165458,133835,18638,19032611
116553973,Romania vs Netherlands (2024-07-02),Yellowcard,2024-07-02 19:07:00.000,Romania,Marius Marin,,,67,0,,,,133835,,18638,19032611
116554134,Romania vs Netherlands (2024-07-02),Yellowcard,2024-07-02 19:21:00.000,Romania,Nicolae Stanciu,,,81,0,,,,62905,,18638,19032611
116554036,Romania vs Netherlands (2024-07-02),Substitution,2024-07-02 19:12:00.000,Romania,Denis Alibec,Ianis Hagi,,72,0,,,,62024,129857,18638,19032611
116553921,Romania vs Netherlands (2024-07-02),VAR,2024-07-02 19:03:00.000,Netherlands,Cody Gakpo,,,63,0,Goal,2024-07-02 18:20:00.000,2580.0,30062,,18694,19032611
116550527,Romania vs Netherlands (2024-07-02),Goal,2024-07-02 18:20:00.000,Netherlands,Cody Gakpo,Xavi Simons,"0-1",20,0,,,,30062,37317392,18694,19032611
116553993,Romania vs Netherlands (2024-07-02),Substitution,2024-07-02 19:09:00.000,Netherlands,Joey Veerman,Jerdy Schouten,,69,0,,,,29394,26786,18694,19032611
116554100,Romania vs Netherlands (2024-07-02),Yellowcard,2024-07-02 19:18:00.000,Netherlands,Denzel Dumfries,,,78,0,,,,26027,,18694,19032611
116554198,Romania vs Netherlands (2024-07-02),Substitution,2024-07-02 19:24:00.000,Netherlands,Wout Weghorst,Cody Gakpo,,84,0,,,,25317,30062,18694,19032611
116554264,Romania vs Netherlands (2024-07-02),Substitution,2024-07-02 19:32:00.000,Netherlands,Daley Blind,Memphis Depay,,90,2,,,,970,929,18694,19032611
116144202,Spain vs Croatia (2024-06-15),Substitution,2024-06-15 19:05:00.000,Croatia,Luka Sucic,Mateo Kovacic,,65,0,,,,22528446,73147,18588,19032616
